"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","foraslvms7",,,,"User:","tivan"
"Cmdline:","dstat --time --cpu --mem --net --output report2_2.csv",,,,"Date:","05 Nov 2017 16:35:54 UTC"

"system","total cpu usage",,,,,,"memory usage",,,,"net/total",
05-11 17:25:47,2.0,6.0,86.0,0.0,6.0,0.0,116912128.0,20905984.0,161001472.0,1461047296.0,590997.0,7707932.0
05-11 17:25:48,1.010,5.051,90.909,0.0,3.030,0.0,116912128.0,20905984.0,161001472.0,1461047296.0,504970.0,6633105.0
05-11 17:25:49,1.980,5.941,87.129,0.0,4.950,0.0,116912128.0,20905984.0,161001472.0,1461047296.0,582294.0,7669334.0
05-11 17:25:50,2.0,5.0,89.0,0.0,4.0,0.0,116912128.0,20905984.0,161001472.0,1461047296.0,486974.0,6433189.0
05-11 17:25:51,0.0,0.0,100.0,0.0,0.0,0.0,116912128.0,20905984.0,161001472.0,1461047296.0,0.0,0.0
05-11 17:25:52,1.020,5.102,66.327,24.490,3.061,0.0,116903936.0,20914176.0,161001472.0,1461047296.0,448036.0,5645196.0
05-11 17:25:53,2.0,6.0,87.0,0.0,5.0,0.0,116903936.0,20914176.0,161001472.0,1461047296.0,601446.0,7853646.0
05-11 17:25:54,2.0,7.0,86.0,0.0,5.0,0.0,116903936.0,20914176.0,161001472.0,1461047296.0,661590.0,8647676.0
05-11 17:25:55,1.980,4.950,89.109,0.0,3.960,0.0,116903936.0,20914176.0,161001472.0,1461047296.0,486028.0,6297632.0
05-11 17:25:56,2.0,5.0,90.0,0.0,3.0,0.0,116903936.0,20914176.0,161001472.0,1461047296.0,432034.0,5683774.0
05-11 17:25:57,2.0,6.0,76.0,11.0,5.0,0.0,116903936.0,20922368.0,160993280.0,1461047296.0,620605.0,7995505.0
05-11 17:25:58,1.0,5.0,89.0,0.0,5.0,0.0,116895744.0,20922368.0,161001472.0,1461047296.0,487070.0,6392645.0
05-11 17:25:59,1.980,4.950,90.099,0.0,2.970,0.0,116895744.0,20922368.0,161001472.0,1461047296.0,442912.0,5828812.0
05-11 17:26:00,1.010,5.051,89.899,0.0,4.040,0.0,116895744.0,20922368.0,161001472.0,1461047296.0,473462.0,6212662.0
05-11 17:26:01,2.0,6.0,87.0,0.0,5.0,0.0,116895744.0,20922368.0,161001472.0,1461047296.0,594738.0,7655583.0
05-11 17:26:02,2.0,5.0,89.0,0.0,4.0,0.0,116928512.0,20922368.0,161001472.0,1461014528.0,508255.0,6730665.0
05-11 17:26:03,1.980,5.941,69.307,18.812,3.960,0.0,116887552.0,20930560.0,161001472.0,1461047296.0,546527.0,7215787.0
05-11 17:26:04,1.010,6.061,88.889,0.0,4.040,0.0,116883456.0,20930560.0,161005568.0,1461047296.0,562461.0,7342975.0
05-11 17:26:05,2.020,5.051,88.889,0.0,4.040,0.0,116883456.0,20930560.0,161005568.0,1461047296.0,569694.0,7348355.0
05-11 17:26:06,1.980,5.941,87.129,0.0,4.950,0.0,116916224.0,20930560.0,161005568.0,1461014528.0,587249.0,7761644.0
05-11 17:26:07,2.0,6.0,88.0,0.0,4.0,0.0,116883456.0,20930560.0,161005568.0,1461047296.0,539017.0,7195352.0
05-11 17:26:08,2.0,5.0,89.0,0.0,4.0,0.0,116883456.0,20930560.0,161005568.0,1461047296.0,538058.0,7048588.0
05-11 17:26:09,1.980,6.931,75.248,10.891,4.950,0.0,116883456.0,20938752.0,160997376.0,1461047296.0,610872.0,8076912.0
05-11 17:26:10,2.020,6.061,87.879,0.0,4.040,0.0,116875264.0,20938752.0,161005568.0,1461047296.0,554236.0,7239186.0
05-11 17:26:11,1.980,6.931,85.149,0.0,5.941,0.0,116875264.0,20938752.0,161005568.0,1461047296.0,672102.0,8819292.0
05-11 17:26:12,2.020,6.061,86.869,0.0,5.051,0.0,116908032.0,20938752.0,161005568.0,1461014528.0,630509.0,8262139.0
05-11 17:26:13,2.020,7.071,85.859,0.0,5.051,0.0,116875264.0,20938752.0,161005568.0,1461047296.0,673502.0,8945447.0
05-11 17:26:14,1.980,5.941,87.129,0.0,4.950,0.0,116875264.0,20938752.0,161005568.0,1461047296.0,565602.0,7444617.0
05-11 17:26:15,2.0,7.0,73.0,13.0,5.0,0.0,116875264.0,20946944.0,160997376.0,1461047296.0,647345.0,8541400.0
05-11 17:26:16,2.0,6.0,87.0,0.0,5.0,0.0,116899840.0,20946944.0,161005568.0,1461014528.0,600497.0,7834242.0
05-11 17:26:17,2.0,6.0,88.0,0.0,4.0,0.0,116867072.0,20946944.0,161005568.0,1461047296.0,597464.0,7792704.0
05-11 17:26:18,2.0,7.0,85.0,0.0,6.0,0.0,116867072.0,20946944.0,161005568.0,1461047296.0,651049.0,8538239.0
05-11 17:26:19,2.0,7.0,86.0,0.0,5.0,0.0,116867072.0,20946944.0,161005568.0,1461047296.0,663893.0,8760664.0
05-11 17:26:20,3.0,7.0,85.0,0.0,5.0,0.0,116867072.0,20946944.0,161005568.0,1461047296.0,627469.0,8197193.0
05-11 17:26:21,2.020,6.061,65.657,21.212,5.051,0.0,117018624.0,20955136.0,161005568.0,1460887552.0,614153.0,8069003.0
05-11 17:26:22,1.980,6.931,85.149,0.0,5.941,0.0,116985856.0,20955136.0,161005568.0,1460920320.0,642625.0,8427920.0
05-11 17:26:23,2.0,6.0,88.0,0.0,4.0,0.0,116985856.0,20955136.0,161005568.0,1460920320.0,576251.0,7640046.0
05-11 17:26:24,2.0,7.0,86.0,0.0,5.0,0.0,116985856.0,20955136.0,161005568.0,1460920320.0,608523.0,8018978.0
05-11 17:26:25,2.0,7.0,85.0,0.0,6.0,0.0,116985856.0,20955136.0,161005568.0,1460920320.0,704305.0,9113610.0
05-11 17:26:26,2.020,6.061,86.869,0.0,5.051,0.0,116985856.0,20955136.0,161005568.0,1460920320.0,672823.0,8541878.0
05-11 17:26:27,1.980,5.941,76.238,11.881,3.960,0.0,116977664.0,20963328.0,161005568.0,1460920320.0,501254.0,6553503.0
05-11 17:26:28,3.030,7.071,84.848,0.0,5.051,0.0,117878784.0,20963328.0,161009664.0,1460015104.0,634597.0,8278419.0
05-11 17:26:29,2.970,7.921,83.168,0.0,5.941,0.0,117878784.0,20963328.0,161009664.0,1460015104.0,707554.0,9240684.0
05-11 17:26:30,2.0,7.0,85.0,0.0,6.0,0.0,118005760.0,20963328.0,161009664.0,1459888128.0,672685.0,8771445.0
05-11 17:26:31,2.0,7.0,85.0,0.0,6.0,0.0,118005760.0,20963328.0,161009664.0,1459888128.0,713472.0,9374422.0
05-11 17:26:32,3.0,7.0,65.0,21.0,4.0,0.0,117997568.0,20971520.0,161009664.0,1459888128.0,630690.0,8206955.0
05-11 17:26:33,1.010,4.040,90.909,0.0,4.040,0.0,117997568.0,20971520.0,161009664.0,1459888128.0,455432.0,5996921.0
05-11 17:26:34,2.0,5.0,90.0,0.0,3.0,0.0,117997568.0,20971520.0,161009664.0,1459888128.0,460714.0,6074492.0
05-11 17:26:35,1.980,7.921,84.158,0.0,5.941,0.0,117997568.0,20971520.0,161009664.0,1459888128.0,675973.0,8853151.0
05-11 17:26:36,2.020,4.040,90.909,0.0,3.030,0.0,117997568.0,20971520.0,161009664.0,1459888128.0,450519.0,5900574.0
05-11 17:26:37,1.0,6.0,89.0,0.0,4.0,0.0,117964800.0,20971520.0,161009664.0,1459920896.0,526064.0,6914223.0
05-11 17:26:38,2.0,6.0,81.0,7.0,4.0,0.0,117989376.0,20979712.0,161009664.0,1459888128.0,610902.0,8107628.0
05-11 17:26:39,2.020,5.051,88.889,0.0,4.040,0.0,117989376.0,20979712.0,161009664.0,1459888128.0,534667.0,7032727.0
05-11 17:26:40,1.961,4.902,89.216,0.0,3.922,0.0,117215232.0,20979712.0,161005568.0,1460666368.0,454581.0,6032377.0
05-11 17:26:41,1.010,5.051,90.909,0.0,3.030,0.0,117211136.0,20979712.0,161009664.0,1460666368.0,481021.0,6418084.0
05-11 17:26:42,2.0,6.0,88.0,0.0,4.0,0.0,117211136.0,20979712.0,161009664.0,1460666368.0,603569.0,7869838.0
05-11 17:26:43,2.970,6.931,85.149,0.0,4.950,0.0,117211136.0,20979712.0,161009664.0,1460666368.0,626787.0,8266848.0
05-11 17:26:44,2.0,6.0,76.0,11.0,5.0,0.0,117202944.0,20987904.0,161009664.0,1460666368.0,621503.0,8063638.0
05-11 17:26:45,1.0,6.0,89.0,0.0,4.0,0.0,117202944.0,20987904.0,161009664.0,1460666368.0,496317.0,6598440.0
05-11 17:26:46,2.020,6.061,86.869,0.0,5.051,0.0,117202944.0,20987904.0,161009664.0,1460666368.0,623257.0,8084185.0
05-11 17:26:47,2.0,7.0,85.0,0.0,6.0,0.0,117202944.0,20987904.0,161009664.0,1460666368.0,613141.0,8080796.0
05-11 17:26:48,2.970,5.941,86.139,0.0,4.950,0.0,117694464.0,20987904.0,161013760.0,1460170752.0,533596.0,6993623.0
05-11 17:26:49,1.010,6.061,88.889,0.0,4.040,0.0,117694464.0,20987904.0,161013760.0,1460170752.0,561362.0,7480237.0
05-11 17:26:50,1.980,5.941,76.238,10.891,4.950,0.0,117694464.0,20996096.0,161005568.0,1460170752.0,569246.0,7491414.0
05-11 17:26:51,2.020,6.061,86.869,0.0,5.051,0.0,117686272.0,20996096.0,161013760.0,1460170752.0,626636.0,8188020.0
05-11 17:26:52,1.0,2.0,95.0,0.0,2.0,0.0,117686272.0,20996096.0,161013760.0,1460170752.0,161989.0,2050862.0
05-11 17:26:53,0.0,0.990,99.010,0.0,0.0,0.0,117686272.0,20996096.0,161013760.0,1460170752.0,82.0,980.0
05-11 17:26:54,2.0,3.0,93.0,0.0,2.0,0.0,118226944.0,20996096.0,161013760.0,1459630080.0,265038.0,3315106.0
05-11 17:26:55,2.0,6.0,87.0,0.0,5.0,0.0,117198848.0,20996096.0,161009664.0,1460662272.0,592213.0,7716930.0
05-11 17:26:56,1.010,6.061,76.768,11.111,5.051,0.0,117198848.0,21004288.0,161001472.0,1460662272.0,567047.0,7364087.0
05-11 17:26:57,3.0,7.0,86.0,0.0,4.0,0.0,117190656.0,21004288.0,161009664.0,1460662272.0,664095.0,8551831.0
05-11 17:26:58,2.0,7.0,86.0,0.0,5.0,0.0,117190656.0,21004288.0,161009664.0,1460662272.0,674530.0,8900614.0
05-11 17:26:59,3.0,7.0,84.0,0.0,6.0,0.0,117190656.0,21004288.0,161009664.0,1460662272.0,742809.0,9658274.0
05-11 17:27:00,2.0,8.0,85.0,0.0,5.0,0.0,117190656.0,21004288.0,161009664.0,1460662272.0,681146.0,8916386.0
05-11 17:27:01,2.0,6.0,87.0,0.0,5.0,0.0,117190656.0,21004288.0,161009664.0,1460662272.0,590811.0,7653346.0
05-11 17:27:02,2.0,6.0,82.0,6.0,4.0,0.0,117182464.0,21012480.0,161009664.0,1460662272.0,569917.0,7427207.0
05-11 17:27:03,2.0,6.0,87.0,0.0,5.0,0.0,117215232.0,21012480.0,161009664.0,1460629504.0,626991.0,8302992.0
05-11 17:27:04,2.0,7.0,87.0,0.0,4.0,0.0,117182464.0,21012480.0,161009664.0,1460662272.0,616115.0,8127875.0
05-11 17:27:05,2.0,7.0,86.0,0.0,5.0,0.0,117182464.0,21012480.0,161009664.0,1460662272.0,659842.0,8536941.0
05-11 17:27:06,3.0,6.0,86.0,0.0,5.0,0.0,117182464.0,21012480.0,161009664.0,1460662272.0,645545.0,8407565.0
05-11 17:27:07,1.980,6.931,86.139,0.0,4.950,0.0,117182464.0,21012480.0,161009664.0,1460662272.0,666659.0,8909380.0
05-11 17:27:08,2.020,6.061,84.848,3.030,4.040,0.0,117207040.0,21020672.0,161009664.0,1460629504.0,557521.0,7337425.0
05-11 17:27:09,2.041,8.163,84.694,0.0,5.102,0.0,117207040.0,21020672.0,161009664.0,1460629504.0,759956.0,10049741.0
05-11 17:27:10,1.961,4.902,89.216,0.0,3.922,0.0,117174272.0,21020672.0,161009664.0,1460662272.0,455479.0,5919619.0
05-11 17:27:11,2.0,8.0,85.0,0.0,5.0,0.0,117174272.0,21020672.0,161009664.0,1460662272.0,590830.0,7754505.0
05-11 17:27:12,2.020,7.071,85.859,0.0,5.051,0.0,117174272.0,21020672.0,161009664.0,1460662272.0,722387.0,9468209.0
05-11 17:27:13,2.970,5.941,86.139,0.0,4.950,0.0,117174272.0,21020672.0,161009664.0,1460662272.0,609290.0,8082159.0
05-11 17:27:14,1.010,6.061,83.838,5.051,4.040,0.0,117174272.0,21028864.0,161001472.0,1460662272.0,604212.0,7989711.0
05-11 17:27:15,2.970,6.931,85.149,0.0,4.950,0.0,117166080.0,21028864.0,161009664.0,1460662272.0,639650.0,8412173.0
05-11 17:27:16,2.0,7.0,86.0,0.0,5.0,0.0,117166080.0,21028864.0,161009664.0,1460662272.0,624698.0,8125461.0
05-11 17:27:17,2.020,7.071,85.859,0.0,5.051,0.0,117166080.0,21028864.0,161009664.0,1460662272.0,707492.0,9253670.0
05-11 17:27:18,1.980,6.931,85.149,0.0,5.941,0.0,117161984.0,21028864.0,161013760.0,1460662272.0,650945.0,8610031.0
05-11 17:27:19,2.0,7.0,86.0,0.0,5.0,0.0,117161984.0,21028864.0,161013760.0,1460662272.0,630741.0,8210456.0
05-11 17:27:20,3.0,6.0,83.0,3.0,5.0,0.0,117153792.0,21037056.0,161013760.0,1460662272.0,598661.0,7860363.0
05-11 17:27:21,1.010,6.061,87.879,0.0,5.051,0.0,117186560.0,21037056.0,161013760.0,1460629504.0,535784.0,7051088.0
05-11 17:27:22,2.941,6.863,85.294,0.0,4.902,0.0,117153792.0,21037056.0,161013760.0,1460662272.0,645380.0,8442599.0
05-11 17:27:23,2.020,7.071,85.859,0.0,5.051,0.0,117153792.0,21037056.0,161013760.0,1460662272.0,675340.0,8886675.0
05-11 17:27:24,2.0,6.0,87.0,0.0,5.0,0.0,117186560.0,21037056.0,161013760.0,1460629504.0,602485.0,7987898.0
05-11 17:27:25,2.020,6.061,87.879,0.0,4.040,0.0,117153792.0,21037056.0,161013760.0,1460662272.0,609713.0,7854330.0
05-11 17:27:26,1.980,6.931,74.257,10.891,5.941,0.0,117280768.0,21045248.0,161005568.0,1460535296.0,646689.0,8243914.0
05-11 17:27:27,1.980,6.931,75.248,10.891,4.950,0.0,117272576.0,21045248.0,161013760.0,1460535296.0,627947.0,8252342.0
05-11 17:27:28,3.030,7.071,84.848,0.0,5.051,0.0,117272576.0,21045248.0,161013760.0,1460535296.0,681895.0,8873945.0
05-11 17:27:29,2.0,6.0,87.0,0.0,5.0,0.0,117272576.0,21045248.0,161013760.0,1460535296.0,649352.0,8490930.0
05-11 17:27:30,2.0,7.0,85.0,0.0,6.0,0.0,117272576.0,21045248.0,161013760.0,1460535296.0,667369.0,8699471.0
05-11 17:27:31,2.020,7.071,86.869,0.0,4.040,0.0,117272576.0,21045248.0,161013760.0,1460535296.0,621599.0,8198019.0
05-11 17:27:32,3.0,6.0,83.0,3.0,5.0,0.0,117272576.0,21053440.0,161005568.0,1460535296.0,639137.0,8313399.0
05-11 17:27:33,2.0,7.0,86.0,0.0,5.0,0.0,117264384.0,21053440.0,161013760.0,1460535296.0,641651.0,8447433.0
05-11 17:27:34,2.0,7.0,85.0,0.0,6.0,0.0,117264384.0,21053440.0,161013760.0,1460535296.0,659464.0,8732440.0
05-11 17:27:35,1.980,6.931,86.139,0.0,4.950,0.0,117264384.0,21053440.0,161013760.0,1460535296.0,633121.0,8264069.0
05-11 17:27:36,2.020,7.071,85.859,0.0,5.051,0.0,117264384.0,21053440.0,161013760.0,1460535296.0,651004.0,8512902.0
05-11 17:27:37,2.020,5.051,88.889,0.0,4.040,0.0,117264384.0,21053440.0,161013760.0,1460535296.0,536793.0,7168632.0
05-11 17:27:38,1.980,6.931,76.238,8.911,5.941,0.0,117297152.0,21061632.0,161005568.0,1460502528.0,653864.0,8574698.0
05-11 17:27:39,2.970,6.931,81.188,3.960,4.950,0.0,117256192.0,21061632.0,161013760.0,1460535296.0,674107.0,8952489.0
05-11 17:27:40,2.0,8.0,84.0,0.0,6.0,0.0,117256192.0,21061632.0,161013760.0,1460535296.0,744448.0,9788436.0
05-11 17:27:41,2.970,6.931,84.158,0.0,5.941,0.0,117256192.0,21061632.0,161013760.0,1460535296.0,694041.0,9136623.0
05-11 17:27:42,2.041,7.143,85.714,0.0,5.102,0.0,117256192.0,21061632.0,161013760.0,1460535296.0,711069.0,9292023.0
05-11 17:27:43,1.980,7.921,84.158,0.0,5.941,0.0,117288960.0,21061632.0,161013760.0,1460502528.0,715352.0,9294922.0
05-11 17:27:44,3.0,7.0,76.0,8.0,6.0,0.0,117256192.0,21069824.0,161005568.0,1460535296.0,717829.0,9455304.0
05-11 17:27:45,2.0,6.0,84.0,3.0,5.0,0.0,117248000.0,21069824.0,161013760.0,1460535296.0,598800.0,7893529.0
05-11 17:27:46,2.0,7.0,87.0,0.0,4.0,0.0,117248000.0,21069824.0,161013760.0,1460535296.0,609501.0,8137736.0
05-11 17:27:47,1.010,4.040,91.919,0.0,3.030,0.0,117248000.0,21069824.0,161013760.0,1460535296.0,440147.0,5765452.0
05-11 17:27:48,2.0,6.0,87.0,0.0,5.0,0.0,117248000.0,21069824.0,161013760.0,1460535296.0,608022.0,7930827.0
05-11 17:27:49,2.0,5.0,90.0,0.0,3.0,0.0,117248000.0,21069824.0,161013760.0,1460535296.0,442086.0,5838459.0
05-11 17:27:50,1.980,6.931,82.178,2.970,5.941,0.0,117239808.0,21078016.0,161013760.0,1460535296.0,659065.0,8516145.0
05-11 17:27:51,1.010,4.040,91.919,0.0,3.030,0.0,117239808.0,21078016.0,161013760.0,1460535296.0,445040.0,5907095.0
05-11 17:27:52,2.0,7.0,86.0,0.0,5.0,0.0,117239808.0,21078016.0,161013760.0,1460535296.0,614982.0,8044443.0
05-11 17:27:53,2.0,4.0,91.0,0.0,3.0,0.0,117239808.0,21078016.0,161013760.0,1460535296.0,447564.0,5903274.0
05-11 17:27:54,1.0,3.0,94.0,0.0,2.0,0.0,117239808.0,21078016.0,161013760.0,1460535296.0,253842.0,3256698.0
05-11 17:27:55,0.0,0.0,99.010,0.0,0.990,0.0,117235712.0,21078016.0,161017856.0,1460535296.0,0.0,0.0
05-11 17:27:56,1.010,4.040,88.889,4.040,2.020,0.0,117227520.0,21086208.0,161017856.0,1460535296.0,369737.0,4662464.0
05-11 17:27:57,1.980,5.941,87.129,0.0,4.950,0.0,117227520.0,21086208.0,161017856.0,1460535296.0,587335.0,7633164.0
05-11 17:27:58,2.0,7.0,86.0,0.0,5.0,0.0,117227520.0,21086208.0,161017856.0,1460535296.0,602022.0,7840135.0
05-11 17:27:59,2.0,6.0,88.0,0.0,4.0,0.0,117227520.0,21086208.0,161017856.0,1460535296.0,569024.0,7438042.0
05-11 17:28:00,2.0,6.0,87.0,0.0,5.0,0.0,117227520.0,21086208.0,161017856.0,1460535296.0,609060.0,7883645.0
05-11 17:28:01,2.0,6.0,85.0,3.0,4.0,0.0,117219328.0,21094400.0,161017856.0,1460535296.0,540475.0,7083245.0
05-11 17:28:02,2.0,6.0,87.0,0.0,5.0,0.0,117219328.0,21094400.0,161017856.0,1460535296.0,579510.0,7491142.0
05-11 17:28:03,1.010,6.061,88.889,0.0,4.040,0.0,117219328.0,21094400.0,161017856.0,1460535296.0,564624.0,7411139.0
05-11 17:28:04,2.0,6.0,87.0,0.0,5.0,0.0,117219328.0,21094400.0,161017856.0,1460535296.0,602363.0,7948455.0
05-11 17:28:05,2.970,6.931,84.158,0.0,5.941,0.0,117219328.0,21094400.0,161017856.0,1460535296.0,659695.0,8537074.0
05-11 17:28:06,2.020,6.061,86.869,0.0,5.051,0.0,117219328.0,21094400.0,161017856.0,1460535296.0,627420.0,8162382.0
05-11 17:28:07,1.980,6.931,83.168,1.980,5.941,0.0,117219328.0,21102592.0,161009664.0,1460535296.0,655991.0,8682656.0
05-11 17:28:08,2.0,5.0,89.0,0.0,4.0,0.0,117211136.0,21102592.0,161017856.0,1460535296.0,457662.0,6052735.0
05-11 17:28:09,2.0,7.0,87.0,0.0,4.0,0.0,117211136.0,21102592.0,161017856.0,1460535296.0,641835.0,8352589.0
05-11 17:28:10,2.020,7.071,84.848,0.0,6.061,0.0,117211136.0,21102592.0,161017856.0,1460535296.0,728806.0,9426313.0
05-11 17:28:11,2.0,8.0,85.0,0.0,5.0,0.0,117211136.0,21102592.0,161017856.0,1460535296.0,729061.0,9646619.0
05-11 17:28:12,2.970,6.931,84.158,0.0,5.941,0.0,117211136.0,21102592.0,161017856.0,1460535296.0,706543.0,9345355.0
05-11 17:28:13,3.030,8.081,74.747,7.071,7.071,0.0,117211136.0,21110784.0,161009664.0,1460535296.0,745006.0,9854587.0
05-11 17:28:14,2.0,7.0,76.0,10.0,5.0,0.0,117202944.0,21110784.0,161017856.0,1460535296.0,667543.0,8728053.0
05-11 17:28:15,2.0,6.0,87.0,0.0,5.0,0.0,117202944.0,21110784.0,161017856.0,1460535296.0,614932.0,8062310.0
05-11 17:28:16,1.980,6.931,86.139,0.0,4.950,0.0,117202944.0,21110784.0,161017856.0,1460535296.0,605789.0,7985099.0
05-11 17:28:17,2.0,6.0,87.0,0.0,5.0,0.0,117202944.0,21110784.0,161017856.0,1460535296.0,595191.0,7760261.0
05-11 17:28:18,2.020,7.071,86.869,0.0,4.040,0.0,117202944.0,21110784.0,161017856.0,1460535296.0,673486.0,8928938.0
05-11 17:28:19,2.0,7.0,82.0,3.0,6.0,0.0,117194752.0,21118976.0,161017856.0,1460535296.0,608635.0,8093778.0
05-11 17:28:20,3.0,7.0,84.0,0.0,6.0,0.0,117194752.0,21118976.0,161017856.0,1460535296.0,608840.0,8032932.0
05-11 17:28:21,2.0,7.0,85.0,0.0,6.0,0.0,117194752.0,21118976.0,161017856.0,1460535296.0,645629.0,8373618.0
05-11 17:28:22,3.0,7.0,85.0,0.0,5.0,0.0,117194752.0,21118976.0,161017856.0,1460535296.0,675523.0,8834834.0
05-11 17:28:23,2.0,7.0,85.0,0.0,6.0,0.0,117194752.0,21118976.0,161017856.0,1460535296.0,660907.0,8674971.0
05-11 17:28:24,1.980,7.921,84.158,0.0,5.941,0.0,117194752.0,21118976.0,161017856.0,1460535296.0,718225.0,9498393.0
05-11 17:28:25,3.030,7.071,82.828,2.020,5.051,0.0,117194752.0,21127168.0,161009664.0,1460535296.0,732511.0,9475888.0
05-11 17:28:26,1.980,7.921,84.158,0.0,5.941,0.0,117186560.0,21127168.0,161017856.0,1460535296.0,701141.0,9241816.0
05-11 17:28:27,2.020,7.071,84.848,0.0,6.061,0.0,117219328.0,21127168.0,161017856.0,1460502528.0,703410.0,9332199.0
05-11 17:28:28,2.970,7.921,83.168,0.0,5.941,0.0,117186560.0,21127168.0,161017856.0,1460535296.0,770131.0,10047853.0
05-11 17:28:29,2.0,8.0,84.0,0.0,6.0,0.0,117186560.0,21127168.0,161017856.0,1460535296.0,728892.0,9599576.0
05-11 17:28:30,2.020,8.081,83.838,0.0,6.061,0.0,117186560.0,21127168.0,161017856.0,1460535296.0,751385.0,9960932.0
05-11 17:28:31,3.0,7.0,79.0,5.0,6.0,0.0,117186560.0,21135360.0,161009664.0,1460535296.0,702508.0,9006053.0
05-11 17:28:32,2.0,7.0,86.0,0.0,5.0,0.0,117174272.0,21135360.0,161021952.0,1460535296.0,613984.0,7740340.0
05-11 17:28:33,2.0,7.0,85.0,0.0,6.0,0.0,117174272.0,21135360.0,161021952.0,1460535296.0,718680.0,9499962.0
05-11 17:28:34,2.970,7.921,83.168,0.0,5.941,0.0,117174272.0,21135360.0,161021952.0,1460535296.0,721976.0,9380392.0
05-11 17:28:35,2.020,7.071,85.859,0.0,5.051,0.0,117174272.0,21135360.0,161021952.0,1460535296.0,688424.0,9009128.0
05-11 17:28:36,2.0,7.0,85.0,0.0,6.0,0.0,117174272.0,21135360.0,161021952.0,1460535296.0,683896.0,8908229.0
05-11 17:28:37,2.0,8.0,81.0,3.0,6.0,0.0,117166080.0,21143552.0,161021952.0,1460535296.0,732280.0,9611498.0
05-11 17:28:38,3.0,7.0,84.0,0.0,6.0,0.0,117166080.0,21143552.0,161021952.0,1460535296.0,709636.0,9243779.0
05-11 17:28:39,2.020,7.071,85.859,0.0,5.051,0.0,117166080.0,21143552.0,161021952.0,1460535296.0,708182.0,9361192.0
05-11 17:28:40,1.980,7.921,84.158,0.0,5.941,0.0,117166080.0,21143552.0,161021952.0,1460535296.0,713906.0,9377954.0
05-11 17:28:41,3.0,7.0,85.0,0.0,5.0,0.0,117198848.0,21143552.0,161021952.0,1460502528.0,722188.0,9430206.0
05-11 17:28:42,2.020,7.071,84.848,0.0,6.061,0.0,117166080.0,21143552.0,161021952.0,1460535296.0,708262.0,9336305.0
05-11 17:28:43,2.0,7.0,83.0,3.0,5.0,0.0,117157888.0,21151744.0,161021952.0,1460535296.0,660654.0,8685721.0
05-11 17:28:44,2.970,6.931,86.139,0.0,3.960,0.0,117157888.0,21151744.0,161021952.0,1460535296.0,649843.0,8627389.0
05-11 17:28:45,2.0,7.0,86.0,0.0,5.0,0.0,117157888.0,21151744.0,161021952.0,1460535296.0,635887.0,8397979.0
05-11 17:28:46,2.0,6.0,87.0,0.0,5.0,0.0,117157888.0,21151744.0,161021952.0,1460535296.0,602892.0,8017338.0
05-11 17:28:47,2.0,7.0,87.0,0.0,4.0,0.0,117157888.0,21151744.0,161021952.0,1460535296.0,625417.0,8215296.0
05-11 17:28:48,2.0,6.0,87.0,0.0,5.0,0.0,117157888.0,21151744.0,161021952.0,1460535296.0,618236.0,8131558.0
05-11 17:28:49,2.0,6.0,85.0,3.0,4.0,0.0,117149696.0,21159936.0,161021952.0,1460535296.0,537448.0,6990586.0
05-11 17:28:50,2.0,7.0,85.0,0.0,6.0,0.0,117149696.0,21159936.0,161021952.0,1460535296.0,639282.0,8346896.0
05-11 17:28:51,2.0,7.0,85.0,0.0,6.0,0.0,117149696.0,21159936.0,161021952.0,1460535296.0,684149.0,9003616.0
05-11 17:28:52,1.980,4.950,89.109,0.0,3.960,0.0,117149696.0,21159936.0,161021952.0,1460535296.0,466088.0,6018179.0
05-11 17:28:53,2.020,7.071,85.859,0.0,5.051,0.0,117149696.0,21159936.0,161021952.0,1460535296.0,676255.0,8873375.0
05-11 17:28:54,1.980,6.931,85.149,0.0,5.941,0.0,117149696.0,21159936.0,161021952.0,1460535296.0,666764.0,8812623.0
05-11 17:28:55,2.020,6.061,82.828,5.051,4.040,0.0,117149696.0,21168128.0,161013760.0,1460535296.0,583382.0,7785005.0
05-11 17:28:56,1.0,3.0,92.0,1.0,3.0,0.0,117141504.0,21168128.0,161021952.0,1460535296.0,277583.0,3521236.0
05-11 17:28:57,0.0,0.0,100.0,0.0,0.0,0.0,117141504.0,21168128.0,161021952.0,1460535296.0,0.0,0.0
05-11 17:28:58,2.0,5.0,90.0,0.0,3.0,0.0,117141504.0,21168128.0,161021952.0,1460535296.0,443122.0,5547007.0
05-11 17:28:59,2.0,6.0,87.0,0.0,5.0,0.0,117141504.0,21168128.0,161021952.0,1460535296.0,642932.0,8432245.0
05-11 17:29:00,2.0,7.0,86.0,0.0,5.0,0.0,117141504.0,21168128.0,161021952.0,1460535296.0,639190.0,8348264.0
05-11 17:29:01,2.020,6.061,73.737,13.131,5.051,0.0,117133312.0,21176320.0,161021952.0,1460535296.0,582432.0,7466423.0
05-11 17:29:02,1.980,6.931,86.139,0.0,4.950,0.0,117133312.0,21176320.0,161021952.0,1460535296.0,622541.0,8183410.0
05-11 17:29:03,2.020,6.061,87.879,0.0,4.040,0.0,117133312.0,21176320.0,161021952.0,1460535296.0,598054.0,7840259.0
