"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","foraslvms6",,,,"User:","tivan"
"Cmdline:","dstat --time --cpu --mem --net --output report2_1.csv",,,,"Date:","05 Nov 2017 16:35:33 UTC"

"system","total cpu usage",,,,,,"memory usage",,,,"net/total",
05-11 17:25:01,1.010,5.051,90.909,0.0,3.030,0.0,117399552.0,26107904.0,142848000.0,1473511424.0,488352.0,6226292.0
05-11 17:25:02,2.0,5.0,89.0,0.0,4.0,0.0,117432320.0,26107904.0,142848000.0,1473478656.0,492420.0,6147960.0
05-11 17:25:03,2.020,4.040,90.909,0.0,3.030,0.0,117399552.0,26107904.0,142848000.0,1473511424.0,469318.0,6025588.0
05-11 17:25:04,0.990,5.941,72.277,16.832,3.960,0.0,117399552.0,26116096.0,142839808.0,1473511424.0,495738.0,6426643.0
05-11 17:25:05,2.0,5.0,89.0,0.0,4.0,0.0,117387264.0,26116096.0,142852096.0,1473511424.0,528747.0,6959242.0
05-11 17:25:06,2.0,4.0,91.0,0.0,3.0,0.0,117387264.0,26116096.0,142852096.0,1473511424.0,423308.0,5484793.0
05-11 17:25:07,1.0,5.0,91.0,0.0,3.0,0.0,117387264.0,26116096.0,142852096.0,1473511424.0,432987.0,5565174.0
05-11 17:25:08,2.0,5.0,90.0,0.0,3.0,0.0,117387264.0,26116096.0,142852096.0,1473511424.0,510608.0,6535584.0
05-11 17:25:09,2.0,5.0,89.0,0.0,4.0,0.0,117387264.0,26116096.0,142852096.0,1473511424.0,510680.0,6591321.0
05-11 17:25:10,1.0,5.0,76.0,14.0,4.0,0.0,117420032.0,26124288.0,142843904.0,1473478656.0,453065.0,5851870.0
05-11 17:25:11,2.0,4.0,91.0,0.0,3.0,0.0,117379072.0,26124288.0,142852096.0,1473511424.0,426823.0,5507095.0
05-11 17:25:12,2.0,5.0,90.0,0.0,3.0,0.0,117379072.0,26124288.0,142852096.0,1473511424.0,462708.0,5989415.0
05-11 17:25:13,1.0,5.0,91.0,0.0,3.0,0.0,117379072.0,26124288.0,142852096.0,1473511424.0,440929.0,5749244.0
05-11 17:25:14,2.0,4.0,91.0,0.0,3.0,0.0,117379072.0,26124288.0,142852096.0,1473511424.0,461903.0,5853247.0
05-11 17:25:15,1.0,5.0,91.0,0.0,3.0,0.0,117411840.0,26124288.0,142852096.0,1473478656.0,439232.0,5664713.0
05-11 17:25:16,2.0,4.0,87.0,4.0,3.0,0.0,117379072.0,26132480.0,142843904.0,1473511424.0,423685.0,5409270.0
05-11 17:25:17,1.0,5.0,90.0,0.0,4.0,0.0,117403648.0,26132480.0,142852096.0,1473478656.0,450791.0,5727035.0
05-11 17:25:18,2.0,4.0,92.0,0.0,2.0,0.0,117370880.0,26132480.0,142852096.0,1473511424.0,381928.0,4904368.0
05-11 17:25:19,2.0,5.0,88.0,0.0,5.0,0.0,117370880.0,26132480.0,142852096.0,1473511424.0,496378.0,6362588.0
05-11 17:25:20,2.020,8.081,82.828,0.0,7.071,0.0,117370880.0,26132480.0,142852096.0,1473511424.0,573700.0,7337918.0
05-11 17:25:21,2.0,5.0,90.0,0.0,3.0,0.0,117370880.0,26132480.0,142852096.0,1473511424.0,459762.0,5978718.0
05-11 17:25:22,1.0,4.0,80.0,12.0,3.0,0.0,117530624.0,26140672.0,142843904.0,1473351680.0,402984.0,4974824.0
05-11 17:25:23,1.980,4.950,90.099,0.0,2.970,0.0,117489664.0,26140672.0,142852096.0,1473384448.0,378092.0,4848858.0
05-11 17:25:24,2.0,4.0,91.0,0.0,3.0,0.0,117522432.0,26140672.0,142852096.0,1473351680.0,424920.0,5383766.0
05-11 17:25:25,1.0,5.0,90.0,0.0,4.0,0.0,117489664.0,26140672.0,142852096.0,1473384448.0,448236.0,5783186.0
05-11 17:25:26,2.0,4.0,91.0,0.0,3.0,0.0,117522432.0,26140672.0,142852096.0,1473351680.0,458603.0,5999921.0
05-11 17:25:27,1.010,5.051,90.909,0.0,3.030,0.0,117489664.0,26140672.0,142852096.0,1473384448.0,434016.0,5661238.0
05-11 17:25:28,1.980,3.960,87.129,3.960,2.970,0.0,117481472.0,26148864.0,142852096.0,1473384448.0,435255.0,5593633.0
05-11 17:25:29,1.980,4.950,89.109,0.0,3.960,0.0,117514240.0,26148864.0,142852096.0,1473351680.0,511807.0,6530765.0
05-11 17:25:30,1.010,5.051,89.899,0.0,4.040,0.0,117481472.0,26148864.0,142852096.0,1473384448.0,492719.0,6262599.0
05-11 17:25:31,1.980,4.950,90.099,0.0,2.970,0.0,117481472.0,26148864.0,142852096.0,1473384448.0,405287.0,5035717.0
05-11 17:25:32,1.010,3.030,92.929,0.0,3.030,0.0,117481472.0,26148864.0,142852096.0,1473384448.0,375024.0,4680584.0
05-11 17:25:33,2.0,4.0,92.0,0.0,2.0,0.0,117481472.0,26148864.0,142852096.0,1473384448.0,402234.0,5221136.0
05-11 17:25:34,2.0,6.0,83.0,5.0,4.0,0.0,117506048.0,26157056.0,142852096.0,1473351680.0,545328.0,6813521.0
05-11 17:25:35,2.0,5.0,89.0,0.0,4.0,0.0,117473280.0,26157056.0,142852096.0,1473384448.0,555617.0,7194879.0
05-11 17:25:36,2.0,6.0,88.0,0.0,4.0,0.0,117473280.0,26157056.0,142852096.0,1473384448.0,548387.0,6987309.0
05-11 17:25:37,1.010,4.040,92.929,0.0,2.020,0.0,117440512.0,26157056.0,142852096.0,1473417216.0,409989.0,5227189.0
05-11 17:25:38,1.980,3.960,91.089,0.0,2.970,0.0,117473280.0,26157056.0,142852096.0,1473384448.0,412497.0,5277869.0
05-11 17:25:39,1.010,4.040,91.919,0.0,3.030,0.0,117473280.0,26157056.0,142852096.0,1473384448.0,418564.0,5426898.0
05-11 17:25:40,1.980,4.950,80.198,8.911,3.960,0.0,117473280.0,26165248.0,142843904.0,1473384448.0,496742.0,6393463.0
05-11 17:25:41,1.980,4.950,89.109,0.0,3.960,0.0,117465088.0,26165248.0,142852096.0,1473384448.0,493409.0,6403114.0
05-11 17:25:42,1.010,5.051,91.919,0.0,2.020,0.0,117493760.0,26165248.0,142856192.0,1473351680.0,409402.0,5300352.0
05-11 17:25:43,2.0,4.0,91.0,0.0,3.0,0.0,117460992.0,26165248.0,142856192.0,1473384448.0,428134.0,5501475.0
05-11 17:25:44,1.0,4.0,92.0,0.0,3.0,0.0,117460992.0,26165248.0,142856192.0,1473384448.0,378989.0,4915573.0
05-11 17:25:45,1.0,4.0,92.0,0.0,3.0,0.0,117460992.0,26165248.0,142856192.0,1473384448.0,379952.0,4904822.0
05-11 17:25:46,2.0,6.0,85.0,3.0,4.0,0.0,117460992.0,26173440.0,142848000.0,1473384448.0,565741.0,7188926.0
05-11 17:25:47,2.0,4.0,91.0,0.0,3.0,0.0,117452800.0,26173440.0,142856192.0,1473384448.0,390725.0,4994960.0
05-11 17:25:48,1.010,5.051,90.909,0.0,3.030,0.0,117452800.0,26173440.0,142856192.0,1473384448.0,490821.0,6312611.0
05-11 17:25:49,1.980,5.941,87.129,0.0,4.950,0.0,117452800.0,26173440.0,142856192.0,1473384448.0,568630.0,7434515.0
05-11 17:25:50,1.010,2.020,95.960,0.0,1.010,0.0,117452800.0,26173440.0,142856192.0,1473384448.0,223727.0,2880097.0
05-11 17:25:51,0.990,1.980,96.040,0.0,0.990,0.0,117452800.0,26173440.0,142856192.0,1473384448.0,124532.0,1576477.0
05-11 17:25:52,1.010,5.051,77.778,12.121,4.040,0.0,117485568.0,26181632.0,142848000.0,1473351680.0,498898.0,6236278.0
05-11 17:25:53,1.980,5.941,88.119,0.0,3.960,0.0,117444608.0,26181632.0,142856192.0,1473384448.0,509053.0,6501058.0
05-11 17:25:54,2.0,5.0,89.0,0.0,4.0,0.0,117444608.0,26181632.0,142856192.0,1473384448.0,536253.0,6975133.0
05-11 17:25:55,1.010,4.040,92.929,0.0,2.020,0.0,117444608.0,26181632.0,142856192.0,1473384448.0,375248.0,4708030.0
05-11 17:25:56,1.0,4.0,92.0,0.0,3.0,0.0,117444608.0,26181632.0,142856192.0,1473384448.0,391989.0,5039702.0
05-11 17:25:57,2.0,6.0,88.0,0.0,4.0,0.0,117477376.0,26181632.0,142856192.0,1473351680.0,559278.0,7230359.0
05-11 17:25:58,1.980,3.960,88.119,2.970,2.970,0.0,117436416.0,26189824.0,142856192.0,1473384448.0,381959.0,4800248.0
05-11 17:25:59,1.010,4.040,92.929,0.0,2.020,0.0,117469184.0,26189824.0,142856192.0,1473351680.0,401079.0,5057444.0
05-11 17:26:00,1.980,3.960,91.089,0.0,2.970,0.0,117436416.0,26189824.0,142856192.0,1473384448.0,401309.0,5079741.0
05-11 17:26:01,2.020,5.051,88.889,0.0,4.040,0.0,117436416.0,26189824.0,142856192.0,1473384448.0,541559.0,6942737.0
05-11 17:26:02,1.0,5.0,91.0,0.0,3.0,0.0,117436416.0,26189824.0,142856192.0,1473384448.0,456343.0,5722213.0
05-11 17:26:03,1.980,3.960,91.089,0.0,2.970,0.0,117436416.0,26189824.0,142856192.0,1473384448.0,407726.0,5253631.0
05-11 17:26:04,2.020,5.051,78.788,10.101,4.040,0.0,117460992.0,26198016.0,142856192.0,1473351680.0,522155.0,6808760.0
05-11 17:26:05,1.0,5.0,90.0,0.0,4.0,0.0,117428224.0,26198016.0,142856192.0,1473384448.0,471313.0,5998133.0
05-11 17:26:06,2.020,5.051,89.899,0.0,3.030,0.0,117428224.0,26198016.0,142856192.0,1473384448.0,509105.0,6355805.0
05-11 17:26:07,1.0,4.0,92.0,0.0,3.0,0.0,117428224.0,26198016.0,142856192.0,1473384448.0,401137.0,5123365.0
05-11 17:26:08,1.980,5.941,88.119,0.0,3.960,0.0,117428224.0,26198016.0,142856192.0,1473384448.0,530715.0,6917780.0
05-11 17:26:09,2.0,5.0,89.0,0.0,4.0,0.0,117428224.0,26198016.0,142856192.0,1473384448.0,489729.0,6419635.0
05-11 17:26:10,1.980,5.941,71.287,16.832,3.960,0.0,117420032.0,26206208.0,142856192.0,1473384448.0,543729.0,7043234.0
05-11 17:26:11,2.0,6.0,88.0,0.0,4.0,0.0,117420032.0,26206208.0,142856192.0,1473384448.0,549198.0,7094551.0
05-11 17:26:12,2.020,5.051,88.889,0.0,4.040,0.0,117452800.0,26206208.0,142856192.0,1473351680.0,539779.0,6911422.0
05-11 17:26:13,2.0,6.0,88.0,0.0,4.0,0.0,117420032.0,26206208.0,142856192.0,1473384448.0,569896.0,7347906.0
05-11 17:26:14,1.0,5.0,90.0,0.0,4.0,0.0,117420032.0,26206208.0,142856192.0,1473384448.0,483685.0,6273679.0
05-11 17:26:15,1.980,5.941,88.119,0.0,3.960,0.0,117420032.0,26206208.0,142856192.0,1473384448.0,511205.0,6608136.0
05-11 17:26:16,2.020,5.051,65.657,23.232,4.040,0.0,117452800.0,26214400.0,142848000.0,1473351680.0,535883.0,6963292.0
05-11 17:26:17,2.0,6.0,89.0,0.0,3.0,0.0,117411840.0,26214400.0,142856192.0,1473384448.0,526945.0,6667816.0
05-11 17:26:18,1.980,5.941,87.129,0.0,4.950,0.0,117411840.0,26214400.0,142856192.0,1473384448.0,583932.0,7518156.0
05-11 17:26:19,2.020,6.061,87.879,0.0,4.040,0.0,117407744.0,26214400.0,142860288.0,1473384448.0,566239.0,7185977.0
05-11 17:26:20,2.970,5.941,86.139,0.0,4.950,0.0,117407744.0,26214400.0,142860288.0,1473384448.0,539044.0,6893212.0
05-11 17:26:21,1.010,5.051,89.899,0.0,4.040,0.0,117407744.0,26214400.0,142860288.0,1473384448.0,518874.0,6685717.0
05-11 17:26:22,1.980,5.941,79.208,8.911,3.960,0.0,117440512.0,26222592.0,142852096.0,1473351680.0,515623.0,6606564.0
05-11 17:26:23,2.020,5.051,88.889,0.0,4.040,0.0,117399552.0,26222592.0,142860288.0,1473384448.0,536402.0,6889538.0
05-11 17:26:24,1.980,5.941,88.119,0.0,3.960,0.0,117399552.0,26222592.0,142860288.0,1473384448.0,541873.0,6863306.0
05-11 17:26:25,3.0,6.0,87.0,0.0,4.0,0.0,117399552.0,26222592.0,142860288.0,1473384448.0,575608.0,7285308.0
05-11 17:26:26,2.0,6.0,88.0,0.0,4.0,0.0,117399552.0,26222592.0,142860288.0,1473384448.0,564622.0,7330042.0
05-11 17:26:27,2.0,5.0,89.0,0.0,4.0,0.0,118431744.0,26222592.0,142860288.0,1472352256.0,407579.0,5244310.0
05-11 17:26:28,2.020,5.051,86.869,2.020,4.040,0.0,118554624.0,26230784.0,142856192.0,1472225280.0,551928.0,7141222.0
05-11 17:26:29,2.0,6.0,88.0,0.0,4.0,0.0,118579200.0,26230784.0,142864384.0,1472192512.0,580792.0,7530604.0
05-11 17:26:30,2.0,6.0,88.0,0.0,4.0,0.0,118546432.0,26230784.0,142864384.0,1472225280.0,569778.0,7139626.0
05-11 17:26:31,2.0,6.0,88.0,0.0,4.0,0.0,118546432.0,26230784.0,142864384.0,1472225280.0,551199.0,6992998.0
05-11 17:26:32,2.0,5.0,89.0,0.0,4.0,0.0,118546432.0,26230784.0,142864384.0,1472225280.0,521031.0,6556176.0
05-11 17:26:33,1.0,4.0,93.0,0.0,2.0,0.0,118546432.0,26230784.0,142864384.0,1472225280.0,336770.0,4291104.0
05-11 17:26:34,1.980,4.950,81.188,7.921,3.960,0.0,118546432.0,26238976.0,142856192.0,1472225280.0,532525.0,6692634.0
05-11 17:26:35,2.020,5.051,89.899,0.0,3.030,0.0,118571008.0,26238976.0,142864384.0,1472192512.0,471579.0,6111729.0
05-11 17:26:36,1.0,4.0,92.0,0.0,3.0,0.0,118538240.0,26238976.0,142864384.0,1472225280.0,402111.0,5067559.0
05-11 17:26:37,2.0,6.0,88.0,0.0,4.0,0.0,118538240.0,26238976.0,142864384.0,1472225280.0,546543.0,7003089.0
05-11 17:26:38,1.980,4.950,90.099,0.0,2.970,0.0,118538240.0,26238976.0,142864384.0,1472225280.0,435571.0,5627407.0
05-11 17:26:39,1.020,4.082,91.837,0.0,3.061,0.0,117764096.0,26238976.0,142860288.0,1473003520.0,442929.0,5691975.0
05-11 17:26:40,1.980,3.960,83.168,7.921,2.970,0.0,117796864.0,26247168.0,142852096.0,1472970752.0,392296.0,5042709.0
05-11 17:26:41,1.961,5.882,88.235,0.0,3.922,0.0,117755904.0,26247168.0,142860288.0,1473003520.0,505340.0,6530684.0
05-11 17:26:42,1.020,5.102,90.816,0.0,3.061,0.0,117755904.0,26247168.0,142860288.0,1473003520.0,497811.0,6504029.0
05-11 17:26:43,2.0,5.0,90.0,0.0,3.0,0.0,117755904.0,26247168.0,142860288.0,1473003520.0,483883.0,6133633.0
05-11 17:26:44,2.0,4.0,90.0,0.0,4.0,0.0,117755904.0,26247168.0,142860288.0,1473003520.0,472186.0,6191583.0
05-11 17:26:45,2.0,5.0,90.0,0.0,3.0,0.0,117755904.0,26247168.0,142860288.0,1473003520.0,483241.0,6206100.0
05-11 17:26:46,1.010,6.061,56.566,32.323,4.040,0.0,117747712.0,26255360.0,142860288.0,1473003520.0,551566.0,7004692.0
05-11 17:26:47,2.970,5.941,86.139,0.0,4.950,0.0,118906880.0,26255360.0,142860288.0,1471844352.0,493602.0,6306719.0
05-11 17:26:48,2.0,4.0,91.0,0.0,3.0,0.0,118902784.0,26255360.0,142864384.0,1471844352.0,425973.0,5506158.0
05-11 17:26:49,2.020,6.061,88.889,0.0,3.030,0.0,118902784.0,26255360.0,142864384.0,1471844352.0,521989.0,6833929.0
05-11 17:26:50,2.0,6.0,88.0,0.0,4.0,0.0,118308864.0,26255360.0,142864384.0,1472438272.0,508111.0,6421480.0
05-11 17:26:51,1.980,4.950,90.099,0.0,2.970,0.0,118255616.0,26255360.0,142860288.0,1472495616.0,407990.0,5280910.0
05-11 17:26:52,0.0,0.0,93.0,7.0,0.0,0.0,118255616.0,26263552.0,142852096.0,1472495616.0,3360.0,1716.0
05-11 17:26:53,0.0,0.0,100.0,0.0,0.0,0.0,118247424.0,26263552.0,142860288.0,1472495616.0,0.0,0.0
05-11 17:26:54,1.0,5.0,90.0,0.0,4.0,0.0,118280192.0,26263552.0,142860288.0,1472462848.0,458847.0,5712992.0
05-11 17:26:55,2.020,5.051,89.899,0.0,3.030,0.0,118243328.0,26263552.0,142864384.0,1472495616.0,486189.0,6250779.0
05-11 17:26:56,1.961,5.882,88.235,0.0,3.922,0.0,118243328.0,26263552.0,142864384.0,1472495616.0,506582.0,6475281.0
05-11 17:26:57,2.020,6.061,86.869,0.0,5.051,0.0,118243328.0,26263552.0,142864384.0,1472495616.0,588922.0,7485988.0
05-11 17:26:58,2.020,5.051,86.869,2.020,4.040,0.0,118235136.0,26271744.0,142864384.0,1472495616.0,554456.0,7138241.0
05-11 17:26:59,1.980,6.931,87.129,0.0,3.960,0.0,118235136.0,26271744.0,142864384.0,1472495616.0,593893.0,7613523.0
05-11 17:27:00,2.0,5.0,89.0,0.0,4.0,0.0,118267904.0,26271744.0,142864384.0,1472462848.0,525483.0,6629755.0
05-11 17:27:01,2.0,5.0,89.0,0.0,4.0,0.0,118235136.0,26271744.0,142864384.0,1472495616.0,508962.0,6517165.0
05-11 17:27:02,2.0,5.0,90.0,0.0,3.0,0.0,118235136.0,26271744.0,142864384.0,1472495616.0,490650.0,6232450.0
05-11 17:27:03,2.0,6.0,76.0,12.0,4.0,0.0,118226944.0,26279936.0,142864384.0,1472495616.0,533769.0,6733234.0
05-11 17:27:04,2.0,6.0,88.0,0.0,4.0,0.0,118226944.0,26279936.0,142864384.0,1472495616.0,589216.0,7563689.0
05-11 17:27:05,1.010,5.051,89.899,0.0,4.040,0.0,118226944.0,26279936.0,142864384.0,1472495616.0,536387.0,6908369.0
05-11 17:27:06,1.980,5.941,88.119,0.0,3.960,0.0,118226944.0,26279936.0,142864384.0,1472495616.0,592341.0,7530212.0
05-11 17:27:07,2.0,5.0,90.0,0.0,3.0,0.0,118259712.0,26279936.0,142864384.0,1472462848.0,473786.0,5982736.0
05-11 17:27:08,2.020,6.061,87.879,0.0,4.040,0.0,118226944.0,26279936.0,142864384.0,1472495616.0,580346.0,7556844.0
05-11 17:27:09,2.0,5.0,87.0,3.0,3.0,0.0,118218752.0,26288128.0,142864384.0,1472495616.0,480299.0,6318038.0
05-11 17:27:10,2.0,5.0,89.0,0.0,4.0,0.0,118218752.0,26288128.0,142864384.0,1472495616.0,496588.0,6410348.0
05-11 17:27:11,1.980,5.941,88.119,0.0,3.960,0.0,118218752.0,26288128.0,142864384.0,1472495616.0,551206.0,7095596.0
05-11 17:27:12,2.0,6.0,88.0,0.0,4.0,0.0,118218752.0,26288128.0,142864384.0,1472495616.0,572903.0,7357108.0
05-11 17:27:13,2.020,5.051,89.899,0.0,3.030,0.0,118251520.0,26288128.0,142864384.0,1472462848.0,525368.0,6721992.0
05-11 17:27:14,2.0,5.0,89.0,0.0,4.0,0.0,118218752.0,26288128.0,142864384.0,1472495616.0,528777.0,6888407.0
05-11 17:27:15,1.980,5.941,85.149,2.970,3.960,0.0,118210560.0,26296320.0,142864384.0,1472495616.0,546524.0,7065599.0
05-11 17:27:16,1.980,6.931,86.139,0.0,4.950,0.0,118210560.0,26296320.0,142864384.0,1472495616.0,569517.0,7400561.0
05-11 17:27:17,2.020,6.061,87.879,0.0,4.040,0.0,118243328.0,26296320.0,142864384.0,1472462848.0,560183.0,7099974.0
05-11 17:27:18,2.0,6.0,88.0,0.0,4.0,0.0,118210560.0,26296320.0,142864384.0,1472495616.0,579680.0,7450180.0
05-11 17:27:19,1.980,5.941,87.129,0.0,4.950,0.0,118210560.0,26296320.0,142864384.0,1472495616.0,529746.0,6694628.0
05-11 17:27:20,2.020,5.051,88.889,0.0,4.040,0.0,118210560.0,26296320.0,142864384.0,1472495616.0,536029.0,6853456.0
05-11 17:27:21,1.0,5.0,80.0,11.0,3.0,0.0,118210560.0,26304512.0,142856192.0,1472495616.0,445891.0,5756732.0
05-11 17:27:22,2.0,6.0,88.0,0.0,4.0,0.0,118202368.0,26304512.0,142864384.0,1472495616.0,585066.0,7522126.0
05-11 17:27:23,2.0,6.0,88.0,0.0,4.0,0.0,118235136.0,26304512.0,142864384.0,1472462848.0,546072.0,6972167.0
05-11 17:27:24,2.020,5.051,88.889,0.0,4.040,0.0,118202368.0,26304512.0,142864384.0,1472495616.0,534666.0,6800341.0
05-11 17:27:25,1.980,5.941,88.119,0.0,3.960,0.0,118202368.0,26304512.0,142864384.0,1472495616.0,534766.0,6788858.0
05-11 17:27:26,2.020,5.051,88.889,0.0,4.040,0.0,118202368.0,26304512.0,142864384.0,1472495616.0,557505.0,7209253.0
05-11 17:27:27,1.980,5.941,84.158,2.970,4.950,0.0,118194176.0,26312704.0,142864384.0,1472495616.0,535824.0,7019389.0
05-11 17:27:28,2.020,6.061,87.879,0.0,4.040,0.0,118194176.0,26312704.0,142864384.0,1472495616.0,568225.0,7309166.0
05-11 17:27:29,1.980,5.941,87.129,0.0,4.950,0.0,118194176.0,26312704.0,142864384.0,1472495616.0,573867.0,7327451.0
05-11 17:27:30,2.0,6.0,89.0,0.0,3.0,0.0,118226944.0,26312704.0,142864384.0,1472462848.0,530098.0,6754437.0
05-11 17:27:31,2.0,5.0,88.0,0.0,5.0,0.0,118194176.0,26312704.0,142864384.0,1472495616.0,567258.0,7052842.0
05-11 17:27:32,2.0,6.0,88.0,0.0,4.0,0.0,118190080.0,26312704.0,142868480.0,1472495616.0,511085.0,6504922.0
05-11 17:27:33,2.0,6.0,81.0,7.0,4.0,0.0,118190080.0,26320896.0,142860288.0,1472495616.0,582190.0,7386182.0
05-11 17:27:34,2.0,6.0,88.0,0.0,4.0,0.0,118181888.0,26320896.0,142868480.0,1472495616.0,545372.0,6987000.0
05-11 17:27:35,2.020,5.051,88.889,0.0,4.040,0.0,118181888.0,26320896.0,142868480.0,1472495616.0,556897.0,7143451.0
05-11 17:27:36,2.0,6.0,88.0,0.0,4.0,0.0,118181888.0,26320896.0,142868480.0,1472495616.0,568631.0,7273470.0
05-11 17:27:37,1.0,5.0,90.0,0.0,4.0,0.0,118181888.0,26320896.0,142868480.0,1472495616.0,476990.0,6130708.0
05-11 17:27:38,2.0,6.0,87.0,0.0,5.0,0.0,118214656.0,26320896.0,142868480.0,1472462848.0,574591.0,7355045.0
05-11 17:27:39,2.0,6.0,81.0,7.0,4.0,0.0,118181888.0,26329088.0,142860288.0,1472495616.0,586990.0,7599605.0
05-11 17:27:40,2.970,5.941,87.129,0.0,3.960,0.0,118206464.0,26329088.0,142868480.0,1472462848.0,600812.0,7859462.0
05-11 17:27:41,2.0,7.0,86.0,0.0,5.0,0.0,118173696.0,26329088.0,142868480.0,1472495616.0,589203.0,7527297.0
05-11 17:27:42,2.0,6.0,87.0,0.0,5.0,0.0,118173696.0,26329088.0,142868480.0,1472495616.0,599594.0,7738139.0
05-11 17:27:43,2.0,6.0,88.0,0.0,4.0,0.0,118173696.0,26329088.0,142868480.0,1472495616.0,582711.0,7425800.0
05-11 17:27:44,2.0,6.0,88.0,0.0,4.0,0.0,118173696.0,26329088.0,142868480.0,1472495616.0,552629.0,7020815.0
05-11 17:27:45,2.0,5.0,86.0,3.0,4.0,0.0,118165504.0,26337280.0,142868480.0,1472495616.0,493329.0,6453394.0
05-11 17:27:46,1.0,5.0,91.0,0.0,3.0,0.0,118165504.0,26337280.0,142868480.0,1472495616.0,475660.0,6241875.0
05-11 17:27:47,2.0,4.0,92.0,0.0,2.0,0.0,118165504.0,26337280.0,142868480.0,1472495616.0,388170.0,4863672.0
05-11 17:27:48,2.0,5.0,89.0,0.0,4.0,0.0,118165504.0,26337280.0,142868480.0,1472495616.0,500780.0,6488133.0
05-11 17:27:49,1.010,4.040,91.919,0.0,3.030,0.0,118165504.0,26337280.0,142868480.0,1472495616.0,441021.0,5644130.0
05-11 17:27:50,1.980,5.941,88.119,0.0,3.960,0.0,118165504.0,26337280.0,142868480.0,1472495616.0,514227.0,6574617.0
05-11 17:27:51,1.0,4.0,72.0,20.0,3.0,0.0,118157312.0,26345472.0,142868480.0,1472495616.0,391203.0,5031213.0
05-11 17:27:52,2.020,5.051,89.899,0.0,3.030,0.0,118157312.0,26345472.0,142868480.0,1472495616.0,523998.0,6731303.0
05-11 17:27:53,1.0,4.0,92.0,0.0,3.0,0.0,118157312.0,26345472.0,142868480.0,1472495616.0,354637.0,4496938.0
05-11 17:27:54,1.0,1.0,98.0,0.0,0.0,0.0,118157312.0,26345472.0,142868480.0,1472495616.0,60190.0,741210.0
05-11 17:27:55,0.0,0.0,99.0,0.0,1.0,0.0,118157312.0,26345472.0,142868480.0,1472495616.0,27341.0,289581.0
05-11 17:27:56,1.980,5.941,88.119,0.0,3.960,0.0,118190080.0,26345472.0,142868480.0,1472462848.0,536597.0,6730411.0
05-11 17:27:57,1.980,4.950,85.149,3.960,3.960,0.0,118157312.0,26353664.0,142860288.0,1472495616.0,488487.0,6301151.0
05-11 17:27:58,1.010,5.051,90.909,0.0,3.030,0.0,118149120.0,26353664.0,142868480.0,1472495616.0,480188.0,6095190.0
05-11 17:27:59,2.020,5.051,88.889,0.0,4.040,0.0,118149120.0,26353664.0,142868480.0,1472495616.0,537750.0,6988311.0
05-11 17:28:00,1.980,4.950,89.109,0.0,3.960,0.0,118149120.0,26353664.0,142868480.0,1472495616.0,509665.0,6456074.0
05-11 17:28:01,1.010,5.051,90.909,0.0,3.030,0.0,118181888.0,26353664.0,142868480.0,1472462848.0,470654.0,6046771.0
05-11 17:28:02,2.0,5.0,89.0,0.0,4.0,0.0,118149120.0,26353664.0,142868480.0,1472495616.0,511516.0,6617260.0
05-11 17:28:03,2.0,5.0,69.0,20.0,4.0,0.0,118149120.0,26361856.0,142860288.0,1472495616.0,509781.0,6408244.0
05-11 17:28:04,2.0,6.0,89.0,0.0,3.0,0.0,118140928.0,26361856.0,142868480.0,1472495616.0,528255.0,6618069.0
05-11 17:28:05,2.020,5.051,88.889,0.0,4.040,0.0,118140928.0,26361856.0,142868480.0,1472495616.0,554674.0,7158506.0
05-11 17:28:06,1.980,5.941,88.119,0.0,3.960,0.0,118140928.0,26361856.0,142868480.0,1472495616.0,536653.0,6753691.0
05-11 17:28:07,1.010,4.040,91.919,0.0,3.030,0.0,118140928.0,26361856.0,142868480.0,1472495616.0,426526.0,5360108.0
05-11 17:28:08,1.980,5.941,88.119,0.0,3.960,0.0,118173696.0,26361856.0,142868480.0,1472462848.0,524611.0,6739355.0
05-11 17:28:09,2.0,6.0,84.0,4.0,4.0,0.0,118140928.0,26370048.0,142872576.0,1472483328.0,592764.0,7649606.0
05-11 17:28:10,2.0,6.0,88.0,0.0,4.0,0.0,118140928.0,26370048.0,142872576.0,1472483328.0,602111.0,7718771.0
05-11 17:28:11,2.0,6.0,87.0,0.0,5.0,0.0,118140928.0,26370048.0,142872576.0,1472483328.0,622581.0,7912932.0
05-11 17:28:12,3.0,6.0,87.0,0.0,4.0,0.0,118173696.0,26370048.0,142872576.0,1472450560.0,605295.0,7678251.0
05-11 17:28:13,1.980,6.931,86.139,0.0,4.950,0.0,118140928.0,26370048.0,142872576.0,1472483328.0,591572.0,7850922.0
05-11 17:28:14,2.020,5.051,85.859,3.030,4.040,0.0,118132736.0,26378240.0,142872576.0,1472483328.0,564957.0,7310289.0
05-11 17:28:15,1.0,6.0,89.0,0.0,4.0,0.0,118132736.0,26378240.0,142872576.0,1472483328.0,517457.0,6719545.0
05-11 17:28:16,2.0,5.0,89.0,0.0,4.0,0.0,118132736.0,26378240.0,142872576.0,1472483328.0,521213.0,6737455.0
05-11 17:28:17,2.0,6.0,88.0,0.0,4.0,0.0,118132736.0,26378240.0,142872576.0,1472483328.0,534756.0,6856295.0
