"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","foraslvms6",,,,"User:","tivan"
"Cmdline:","dstat --time --cpu --mem --net --output report.csv",,,,"Date:","05 Nov 2017 14:42:46 UTC"

"system","total cpu usage",,,,,,"memory usage",,,,"net/total",
05-11 16:02:33,0.0,0.0,96.0,4.0,0.0,0.0,122646528.0,19456000.0,142176256.0,1475588096.0,0.0,0.0
05-11 16:02:34,3.0,9.0,81.0,0.0,7.0,0.0,122703872.0,19456000.0,142184448.0,1475522560.0,810655.0,10658719.0
05-11 16:02:35,3.0,9.0,82.0,0.0,6.0,0.0,122703872.0,19456000.0,142184448.0,1475522560.0,931078.0,12471887.0
05-11 16:02:36,3.0,9.0,82.0,0.0,6.0,0.0,122703872.0,19456000.0,142184448.0,1475522560.0,932984.0,12499858.0
05-11 16:02:37,3.0,10.0,81.0,0.0,6.0,0.0,122703872.0,19456000.0,142184448.0,1475522560.0,933290.0,12510284.0
05-11 16:02:38,3.0,9.0,81.0,0.0,7.0,0.0,122703872.0,19456000.0,142184448.0,1475522560.0,931731.0,12490002.0
05-11 16:02:39,3.061,9.184,78.571,3.061,6.122,0.0,122703872.0,19464192.0,142176256.0,1475522560.0,930190.0,12500094.0
05-11 16:02:40,2.941,9.804,80.392,0.0,6.863,0.0,122761216.0,19464192.0,142184448.0,1475457024.0,937958.0,12504561.0
05-11 16:02:41,3.030,9.091,81.818,0.0,6.061,0.0,122728448.0,19464192.0,142184448.0,1475489792.0,932672.0,12497553.0
05-11 16:02:42,2.970,9.901,80.198,0.0,6.931,0.0,122695680.0,19464192.0,142184448.0,1475522560.0,931150.0,12507830.0
05-11 16:02:43,4.0,9.0,81.0,0.0,6.0,0.0,122691584.0,19464192.0,142188544.0,1475522560.0,935060.0,12511249.0
05-11 16:02:44,2.020,9.091,81.818,0.0,7.071,0.0,122724352.0,19464192.0,142188544.0,1475489792.0,928808.0,12481021.0
05-11 16:02:45,3.960,8.911,76.238,4.950,5.941,0.0,122810368.0,19472384.0,142188544.0,1475395584.0,940105.0,12530533.0
05-11 16:02:46,3.0,10.0,80.0,0.0,7.0,0.0,122843136.0,19472384.0,142188544.0,1475362816.0,930677.0,12468142.0
05-11 16:02:47,3.0,9.0,82.0,0.0,6.0,0.0,122843136.0,19472384.0,142188544.0,1475362816.0,931505.0,12498772.0
05-11 16:02:48,3.0,9.0,81.0,0.0,7.0,0.0,122810368.0,19472384.0,142188544.0,1475395584.0,947912.0,12679686.0
05-11 16:02:49,3.030,9.091,80.808,0.0,7.071,0.0,122875904.0,19472384.0,142188544.0,1475330048.0,949179.0,12716765.0
05-11 16:02:50,3.0,9.0,82.0,0.0,6.0,0.0,122843136.0,19472384.0,142188544.0,1475362816.0,930673.0,12490745.0
05-11 16:02:51,2.970,9.901,66.337,14.851,5.941,0.0,122810368.0,19480576.0,142180352.0,1475395584.0,933827.0,12514565.0
05-11 16:02:52,3.030,9.091,81.818,0.0,6.061,0.0,122834944.0,19480576.0,142188544.0,1475362816.0,934008.0,12489762.0
05-11 16:02:53,3.0,9.0,81.0,0.0,7.0,0.0,122834944.0,19480576.0,142188544.0,1475362816.0,929977.0,12499798.0
05-11 16:02:54,3.030,9.091,81.818,0.0,6.061,0.0,122802176.0,19480576.0,142188544.0,1475395584.0,947150.0,12680963.0
05-11 16:02:55,2.970,8.911,81.188,0.0,6.931,0.0,122802176.0,19480576.0,142188544.0,1475395584.0,934869.0,12528001.0
05-11 16:02:56,3.960,9.901,79.208,0.0,6.931,0.0,122834944.0,19480576.0,142188544.0,1475362816.0,947513.0,12695606.0
05-11 16:02:57,3.030,9.091,78.788,3.030,6.061,0.0,122802176.0,19488768.0,142180352.0,1475395584.0,931800.0,12479954.0
05-11 16:02:58,3.0,9.0,81.0,0.0,7.0,0.0,122793984.0,19488768.0,142188544.0,1475395584.0,948948.0,12695281.0
05-11 16:02:59,2.970,9.901,81.188,0.0,5.941,0.0,122826752.0,19488768.0,142188544.0,1475362816.0,931270.0,12499659.0
05-11 16:03:00,3.0,9.0,82.0,0.0,6.0,0.0,122793984.0,19488768.0,142188544.0,1475395584.0,933114.0,12499992.0
05-11 16:03:01,3.030,9.091,81.818,0.0,6.061,0.0,122793984.0,19488768.0,142188544.0,1475395584.0,934764.0,12520365.0
05-11 16:03:02,2.970,9.901,81.188,0.0,5.941,0.0,122826752.0,19488768.0,142188544.0,1475362816.0,932702.0,12494297.0
05-11 16:03:03,3.030,9.091,65.657,16.162,6.061,0.0,122793984.0,19496960.0,142180352.0,1475395584.0,931815.0,12487424.0
05-11 16:03:04,3.0,9.0,82.0,0.0,6.0,0.0,122785792.0,19496960.0,142188544.0,1475395584.0,949610.0,12713495.0
05-11 16:03:05,3.0,9.0,81.0,0.0,7.0,0.0,122785792.0,19496960.0,142188544.0,1475395584.0,932091.0,12456146.0
05-11 16:03:06,3.0,9.0,82.0,0.0,6.0,0.0,122785792.0,19496960.0,142188544.0,1475395584.0,933132.0,12519991.0
05-11 16:03:07,3.0,10.0,81.0,0.0,6.0,0.0,122785792.0,19496960.0,142188544.0,1475395584.0,945985.0,12654082.0
05-11 16:03:08,3.0,9.0,82.0,0.0,6.0,0.0,122753024.0,19496960.0,142188544.0,1475428352.0,934501.0,12525724.0
05-11 16:03:09,3.960,8.911,70.297,9.901,6.931,0.0,122818560.0,19505152.0,142180352.0,1475362816.0,933229.0,12503480.0
05-11 16:03:10,3.0,10.0,82.0,0.0,5.0,0.0,122777600.0,19505152.0,142188544.0,1475395584.0,933262.0,12490898.0
05-11 16:03:11,3.030,9.091,81.818,0.0,6.061,0.0,122777600.0,19505152.0,142188544.0,1475395584.0,930282.0,12501169.0
05-11 16:03:12,3.0,9.0,81.0,0.0,7.0,0.0,122777600.0,19505152.0,142188544.0,1475395584.0,936331.0,12506936.0
05-11 16:03:13,3.0,10.0,81.0,0.0,6.0,0.0,122810368.0,19505152.0,142188544.0,1475362816.0,962251.0,12879800.0
05-11 16:03:14,3.0,9.0,82.0,0.0,6.0,0.0,122810368.0,19505152.0,142188544.0,1475362816.0,930631.0,12504276.0
05-11 16:03:15,3.0,9.0,76.0,5.0,7.0,0.0,122769408.0,19513344.0,142188544.0,1475395584.0,935305.0,12516695.0
05-11 16:03:16,3.0,9.0,82.0,0.0,6.0,0.0,122769408.0,19513344.0,142188544.0,1475395584.0,933306.0,12500267.0
05-11 16:03:17,4.0,10.0,79.0,0.0,7.0,0.0,122802176.0,19513344.0,142188544.0,1475362816.0,944483.0,12694222.0
05-11 16:03:18,3.0,9.0,81.0,0.0,7.0,0.0,122802176.0,19513344.0,142188544.0,1475362816.0,949324.0,12683205.0
05-11 16:03:19,2.970,9.901,80.198,0.0,6.931,0.0,122769408.0,19513344.0,142188544.0,1475395584.0,949145.0,12696437.0
05-11 16:03:20,4.040,11.111,76.768,0.0,8.081,0.0,122798080.0,19513344.0,142192640.0,1475362816.0,932943.0,12511309.0
05-11 16:03:21,3.0,10.0,75.0,6.0,6.0,0.0,122765312.0,19521536.0,142184448.0,1475395584.0,933184.0,12485452.0
05-11 16:03:22,3.0,9.0,81.0,0.0,7.0,0.0,122757120.0,19521536.0,142192640.0,1475395584.0,947627.0,12689842.0
05-11 16:03:23,3.0,10.0,80.0,0.0,7.0,0.0,122789888.0,19521536.0,142192640.0,1475362816.0,976815.0,13094447.0
05-11 16:03:24,3.0,10.0,80.0,0.0,7.0,0.0,122757120.0,19521536.0,142192640.0,1475395584.0,933792.0,12502162.0
05-11 16:03:25,4.0,9.0,81.0,0.0,6.0,0.0,122757120.0,19521536.0,142192640.0,1475395584.0,946742.0,12686353.0
05-11 16:03:26,3.030,9.091,81.818,0.0,6.061,0.0,122757120.0,19521536.0,142192640.0,1475395584.0,931698.0,12479768.0
05-11 16:03:27,3.0,10.0,75.0,6.0,6.0,0.0,122757120.0,19529728.0,142184448.0,1475395584.0,934642.0,12519269.0
05-11 16:03:28,2.970,8.911,81.188,0.0,6.931,0.0,122748928.0,19529728.0,142192640.0,1475395584.0,931428.0,12499818.0
05-11 16:03:29,3.0,10.0,81.0,0.0,6.0,0.0,122814464.0,19529728.0,142192640.0,1475330048.0,963675.0,12910209.0
05-11 16:03:30,3.960,9.901,79.208,0.0,6.931,0.0,122781696.0,19529728.0,142192640.0,1475362816.0,946421.0,12675542.0
05-11 16:03:31,3.0,9.0,82.0,0.0,6.0,0.0,122748928.0,19529728.0,142192640.0,1475395584.0,933099.0,12493232.0
05-11 16:03:32,3.030,9.091,81.818,0.0,6.061,0.0,122814464.0,19529728.0,142192640.0,1475330048.0,949090.0,12730014.0
05-11 16:03:33,2.970,8.911,77.228,2.970,7.921,0.0,122773504.0,19537920.0,142192640.0,1475362816.0,947246.0,12687529.0
05-11 16:03:34,1.010,3.030,94.949,0.0,1.010,0.0,122675200.0,19537920.0,142192640.0,1475461120.0,274490.0,3577585.0
05-11 16:03:35,0.0,0.0,100.0,0.0,0.0,0.0,122675200.0,19537920.0,142192640.0,1475461120.0,0.0,0.0
05-11 16:03:36,1.961,7.843,84.314,0.0,5.882,0.0,122707968.0,19537920.0,142192640.0,1475428352.0,550275.0,7167803.0
05-11 16:03:37,3.0,9.0,82.0,0.0,6.0,0.0,122806272.0,19537920.0,142192640.0,1475330048.0,934481.0,12534945.0
05-11 16:03:38,3.0,9.0,68.0,14.0,6.0,0.0,122707968.0,19546112.0,142184448.0,1475428352.0,933013.0,12486411.0
05-11 16:03:39,3.0,10.0,81.0,0.0,6.0,0.0,122732544.0,19546112.0,142192640.0,1475395584.0,933226.0,12513593.0
05-11 16:03:40,3.030,8.081,82.828,0.0,6.061,0.0,122732544.0,19546112.0,142192640.0,1475395584.0,931648.0,12478687.0
05-11 16:03:41,2.970,9.901,81.188,0.0,5.941,0.0,122765312.0,19546112.0,142192640.0,1475362816.0,949298.0,12712478.0
05-11 16:03:42,3.030,9.091,80.808,0.0,7.071,0.0,122732544.0,19546112.0,142192640.0,1475395584.0,947768.0,12687807.0
05-11 16:03:43,2.970,9.901,80.198,0.0,6.931,0.0,122732544.0,19546112.0,142192640.0,1475395584.0,947290.0,12718733.0
05-11 16:03:44,3.030,9.091,67.677,14.141,6.061,0.0,122765312.0,19554304.0,142184448.0,1475362816.0,947778.0,12684376.0
05-11 16:03:45,3.0,9.0,82.0,0.0,6.0,0.0,122724352.0,19554304.0,142192640.0,1475395584.0,934832.0,12510237.0
05-11 16:03:46,4.0,10.0,79.0,0.0,7.0,0.0,123498496.0,19554304.0,142196736.0,1474617344.0,932276.0,12486437.0
05-11 16:03:47,3.030,9.091,81.818,0.0,6.061,0.0,122851328.0,19554304.0,142192640.0,1475268608.0,932494.0,12493726.0
05-11 16:03:48,2.970,8.911,81.188,0.0,6.931,0.0,122851328.0,19554304.0,142192640.0,1475268608.0,934362.0,12489609.0
05-11 16:03:49,3.030,9.091,81.818,0.0,6.061,0.0,122851328.0,19554304.0,142192640.0,1475268608.0,961408.0,12905655.0
05-11 16:03:50,3.0,9.0,67.0,14.0,7.0,0.0,122884096.0,19562496.0,142184448.0,1475235840.0,932362.0,12489871.0
05-11 16:03:51,3.0,9.0,81.0,0.0,7.0,0.0,122843136.0,19562496.0,142192640.0,1475268608.0,941479.0,12649280.0
05-11 16:03:52,3.960,9.901,79.208,0.0,6.931,0.0,123363328.0,19562496.0,142196736.0,1474744320.0,954051.0,12735909.0
05-11 16:03:53,4.040,10.101,78.788,0.0,7.071,0.0,122843136.0,19562496.0,142192640.0,1475268608.0,935933.0,12514810.0
05-11 16:03:54,3.0,9.0,82.0,0.0,6.0,0.0,122843136.0,19562496.0,142192640.0,1475268608.0,932653.0,12505482.0
05-11 16:03:55,3.0,9.0,81.0,0.0,7.0,0.0,122875904.0,19562496.0,142192640.0,1475235840.0,943122.0,12675262.0
05-11 16:03:56,3.0,10.0,77.0,3.0,7.0,0.0,122839040.0,19570688.0,142188544.0,1475268608.0,966775.0,12929173.0
05-11 16:03:57,3.960,8.911,81.188,0.0,5.941,0.0,122830848.0,19570688.0,142196736.0,1475268608.0,933062.0,12489915.0
05-11 16:03:58,3.030,10.101,79.798,0.0,7.071,0.0,123256832.0,19570688.0,142200832.0,1474838528.0,932730.0,12478451.0
05-11 16:03:59,3.960,9.901,79.208,0.0,6.931,0.0,122830848.0,19570688.0,142196736.0,1475268608.0,934954.0,12514077.0
05-11 16:04:00,2.970,8.911,81.188,0.0,6.931,0.0,122830848.0,19570688.0,142196736.0,1475268608.0,932977.0,12485249.0
05-11 16:04:01,3.030,9.091,81.818,0.0,6.061,0.0,122863616.0,19570688.0,142196736.0,1475235840.0,933222.0,12509836.0
05-11 16:04:02,4.0,10.0,73.0,7.0,6.0,0.0,122830848.0,19578880.0,142188544.0,1475268608.0,933248.0,12505496.0
05-11 16:04:03,3.030,9.091,81.818,0.0,6.061,0.0,122822656.0,19578880.0,142196736.0,1475268608.0,947873.0,12677731.0
05-11 16:04:04,4.0,10.0,79.0,0.0,7.0,0.0,122806272.0,19578880.0,142196736.0,1475284992.0,933557.0,12495667.0
05-11 16:04:05,3.0,9.0,81.0,0.0,7.0,0.0,122855424.0,19578880.0,142196736.0,1475235840.0,933535.0,12516589.0
05-11 16:04:06,2.970,9.901,81.188,0.0,5.941,0.0,122822656.0,19578880.0,142196736.0,1475268608.0,947546.0,12720101.0
05-11 16:04:07,3.030,9.091,81.818,0.0,6.061,0.0,122822656.0,19578880.0,142196736.0,1475268608.0,946305.0,12655196.0
05-11 16:04:08,3.030,10.101,69.697,10.101,7.071,0.0,122822656.0,19587072.0,142188544.0,1475268608.0,947692.0,12711097.0
05-11 16:04:09,3.922,9.804,76.471,2.941,6.863,0.0,122814464.0,19587072.0,142196736.0,1475268608.0,949025.0,12698898.0
05-11 16:04:10,4.082,10.204,78.571,0.0,7.143,0.0,122843136.0,19587072.0,142200832.0,1475235840.0,934338.0,12480901.0
05-11 16:04:11,3.960,8.911,80.198,0.0,6.931,0.0,122814464.0,19587072.0,142196736.0,1475268608.0,933062.0,12499942.0
05-11 16:04:12,3.0,10.0,80.0,0.0,7.0,0.0,122880000.0,19587072.0,142196736.0,1475203072.0,931956.0,12523698.0
05-11 16:04:13,3.0,9.0,82.0,0.0,6.0,0.0,122847232.0,19587072.0,142196736.0,1475235840.0,949288.0,12677465.0
05-11 16:04:14,3.0,9.0,73.0,9.0,6.0,0.0,122814464.0,19595264.0,142188544.0,1475268608.0,932911.0,12535048.0
05-11 16:04:15,4.0,9.0,73.0,7.0,7.0,0.0,122839040.0,19595264.0,142196736.0,1475235840.0,933004.0,12483027.0
05-11 16:04:16,3.0,10.0,80.0,0.0,7.0,0.0,123330560.0,19595264.0,142196736.0,1474744320.0,946115.0,12678245.0
05-11 16:04:17,4.0,11.0,78.0,0.0,7.0,0.0,122806272.0,19595264.0,142196736.0,1475268608.0,932177.0,12483364.0
05-11 16:04:18,3.0,9.0,82.0,0.0,6.0,0.0,122839040.0,19595264.0,142196736.0,1475235840.0,937474.0,12541576.0
05-11 16:04:19,2.970,8.911,82.178,0.0,5.941,0.0,122806272.0,19595264.0,142196736.0,1475268608.0,932287.0,12488765.0
05-11 16:04:20,4.040,12.121,72.727,3.030,8.081,0.0,122798080.0,19603456.0,142196736.0,1475268608.0,947686.0,12695528.0
05-11 16:04:21,4.0,9.0,81.0,0.0,6.0,0.0,122798080.0,19603456.0,142196736.0,1475268608.0,932951.0,12495333.0
05-11 16:04:22,3.061,9.184,80.612,0.0,7.143,0.0,123318272.0,19603456.0,142200832.0,1474744320.0,933258.0,12500905.0
05-11 16:04:23,3.960,10.891,77.228,0.0,7.921,0.0,122793984.0,19603456.0,142200832.0,1475268608.0,934595.0,12526302.0
05-11 16:04:24,3.960,8.911,81.188,0.0,5.941,0.0,122793984.0,19603456.0,142200832.0,1475268608.0,931219.0,12463807.0
05-11 16:04:25,3.0,9.0,82.0,0.0,6.0,0.0,122793984.0,19603456.0,142200832.0,1475268608.0,933031.0,12472941.0
05-11 16:04:26,3.0,9.0,75.0,6.0,7.0,0.0,122793984.0,19611648.0,142192640.0,1475268608.0,931254.0,12531404.0
05-11 16:04:27,4.040,9.091,71.717,8.081,7.071,0.0,122785792.0,19611648.0,142200832.0,1475268608.0,936710.0,12516755.0
05-11 16:04:28,3.0,10.0,80.0,0.0,7.0,0.0,123080704.0,19611648.0,142200832.0,1474973696.0,933167.0,12502332.0
05-11 16:04:29,3.960,9.901,80.198,0.0,5.941,0.0,122785792.0,19611648.0,142200832.0,1475268608.0,932979.0,12487838.0
05-11 16:04:30,3.030,9.091,81.818,0.0,6.061,0.0,122818560.0,19611648.0,142200832.0,1475235840.0,933038.0,12470698.0
05-11 16:04:31,3.0,9.0,82.0,0.0,6.0,0.0,122785792.0,19611648.0,142200832.0,1475268608.0,934802.0,12544878.0
05-11 16:04:32,3.960,9.901,75.248,3.960,6.931,0.0,122900480.0,19619840.0,142204928.0,1475141632.0,931335.0,12444988.0
05-11 16:04:33,3.030,9.091,81.818,0.0,6.061,0.0,122933248.0,19619840.0,142204928.0,1475108864.0,934720.0,12521361.0
05-11 16:04:34,3.0,9.0,82.0,0.0,6.0,0.0,122900480.0,19619840.0,142204928.0,1475141632.0,931716.0,12499923.0
05-11 16:04:35,4.040,10.101,78.788,0.0,7.071,0.0,124088320.0,19619840.0,142209024.0,1473949696.0,929100.0,12432302.0
05-11 16:04:36,2.0,5.0,90.0,0.0,3.0,0.0,122773504.0,19619840.0,142204928.0,1475268608.0,457891.0,6037781.0
05-11 16:04:37,0.0,0.980,94.118,4.902,0.0,0.0,122773504.0,19628032.0,142196736.0,1475268608.0,0.0,0.0
05-11 16:04:38,0.0,0.0,100.0,0.0,0.0,0.0,122765312.0,19628032.0,142204928.0,1475268608.0,0.0,0.0
05-11 16:04:39,1.980,2.970,91.089,0.0,3.960,0.0,122863616.0,19628032.0,142204928.0,1475170304.0,231224.0,2892570.0
05-11 16:04:40,2.020,10.101,82.828,0.0,5.051,0.0,122863616.0,19628032.0,142204928.0,1475170304.0,934068.0,12495794.0
05-11 16:04:41,4.950,8.911,79.208,0.0,6.931,0.0,123543552.0,19628032.0,142209024.0,1474486272.0,934289.0,12492844.0
05-11 16:04:42,3.0,10.0,79.0,0.0,8.0,0.0,122867712.0,19628032.0,142204928.0,1475166208.0,961556.0,12901545.0
05-11 16:04:43,3.030,9.091,78.788,4.040,5.051,0.0,122867712.0,19636224.0,142196736.0,1475166208.0,933426.0,12471070.0
05-11 16:04:44,3.0,9.0,73.0,9.0,6.0,0.0,122826752.0,19636224.0,142204928.0,1475198976.0,948995.0,12724885.0
05-11 16:04:45,3.0,9.0,82.0,0.0,6.0,0.0,122892288.0,19636224.0,142204928.0,1475133440.0,937707.0,12504458.0
05-11 16:04:46,3.030,10.101,79.798,0.0,7.071,0.0,122859520.0,19636224.0,142204928.0,1475166208.0,985771.0,13247528.0
05-11 16:04:47,3.960,9.901,78.218,0.0,7.921,0.0,123539456.0,19636224.0,142209024.0,1474482176.0,931299.0,12499998.0
05-11 16:04:48,3.0,9.0,81.0,0.0,7.0,0.0,122888192.0,19636224.0,142204928.0,1475137536.0,937503.0,12507105.0
05-11 16:04:49,3.0,9.0,79.0,3.0,6.0,0.0,122855424.0,19644416.0,142196736.0,1475170304.0,934232.0,12523373.0
05-11 16:04:50,3.0,9.0,67.0,15.0,6.0,0.0,122847232.0,19644416.0,142204928.0,1475170304.0,931006.0,12469472.0
05-11 16:04:51,3.030,9.091,81.818,0.0,6.061,0.0,122847232.0,19644416.0,142204928.0,1475170304.0,932990.0,12512104.0
05-11 16:04:52,2.970,8.911,81.188,0.0,6.931,0.0,122880000.0,19644416.0,142204928.0,1475137536.0,934400.0,12505640.0
05-11 16:04:53,2.970,9.901,81.188,0.0,5.941,0.0,122847232.0,19644416.0,142204928.0,1475170304.0,936472.0,12511568.0
05-11 16:04:54,5.0,10.0,79.0,0.0,6.0,0.0,122847232.0,19644416.0,142204928.0,1475170304.0,934455.0,12500117.0
05-11 16:04:55,3.0,9.0,69.0,12.0,7.0,0.0,122839040.0,19652608.0,142204928.0,1475170304.0,945819.0,12694216.0
05-11 16:04:56,3.0,9.0,80.0,2.0,6.0,0.0,122871808.0,19652608.0,142204928.0,1475137536.0,929589.0,12491960.0
05-11 16:04:57,3.0,10.0,81.0,0.0,6.0,0.0,122839040.0,19652608.0,142204928.0,1475170304.0,935297.0,12499997.0
05-11 16:04:58,3.030,9.091,81.818,0.0,6.061,0.0,122839040.0,19652608.0,142204928.0,1475170304.0,945294.0,12696354.0
05-11 16:04:59,3.0,9.0,82.0,0.0,6.0,0.0,122839040.0,19652608.0,142204928.0,1475170304.0,963206.0,12909686.0
05-11 16:05:00,3.960,10.891,78.218,0.0,6.931,0.0,122839040.0,19652608.0,142204928.0,1475170304.0,934928.0,12508918.0
05-11 16:05:01,3.030,8.081,80.808,2.020,6.061,0.0,122839040.0,19660800.0,142196736.0,1475170304.0,932873.0,12500793.0
05-11 16:05:02,2.970,9.901,67.327,12.871,6.931,0.0,122830848.0,19660800.0,142204928.0,1475170304.0,933103.0,12499983.0
05-11 16:05:03,3.0,9.0,82.0,0.0,6.0,0.0,122830848.0,19660800.0,142204928.0,1475170304.0,933242.0,12500116.0
05-11 16:05:04,3.0,9.0,82.0,0.0,6.0,0.0,122830848.0,19660800.0,142204928.0,1475170304.0,947541.0,12695381.0
05-11 16:05:05,2.020,9.091,82.828,0.0,6.061,0.0,122830848.0,19660800.0,142204928.0,1475170304.0,933113.0,12499993.0
05-11 16:05:06,5.0,10.0,79.0,0.0,6.0,0.0,123478016.0,19660800.0,142209024.0,1474519040.0,933741.0,12499562.0
05-11 16:05:07,2.970,9.901,49.505,30.693,6.931,0.0,122949632.0,19668992.0,142204928.0,1475043328.0,962933.0,12890476.0
05-11 16:05:08,3.030,9.091,80.808,0.0,7.071,0.0,122949632.0,19668992.0,142204928.0,1475043328.0,933098.0,12499972.0
05-11 16:05:09,3.0,9.0,82.0,0.0,6.0,0.0,122949632.0,19668992.0,142204928.0,1475043328.0,933234.0,12501154.0
05-11 16:05:10,3.0,9.0,82.0,0.0,6.0,0.0,122949632.0,19668992.0,142204928.0,1475043328.0,933187.0,12500067.0
05-11 16:05:11,3.0,9.0,83.0,0.0,5.0,0.0,122949632.0,19668992.0,142204928.0,1475043328.0,932711.0,12499591.0
05-11 16:05:12,3.960,10.891,64.356,13.861,6.931,0.0,123461632.0,19677184.0,142209024.0,1474519040.0,933312.0,12499547.0
05-11 16:05:13,3.030,9.091,17.172,64.646,6.061,0.0,122974208.0,19677184.0,142204928.0,1475010560.0,934252.0,12500567.0
05-11 16:05:14,3.0,9.0,82.0,0.0,6.0,0.0,122941440.0,19677184.0,142204928.0,1475043328.0,932938.0,12499818.0
05-11 16:05:15,3.030,9.091,81.818,0.0,6.061,0.0,122941440.0,19677184.0,142204928.0,1475043328.0,947713.0,12695547.0
05-11 16:05:16,2.970,8.911,82.178,0.0,5.941,0.0,122941440.0,19677184.0,142204928.0,1475043328.0,947752.0,12695212.0
05-11 16:05:17,4.0,9.0,81.0,0.0,6.0,0.0,122941440.0,19677184.0,142204928.0,1475043328.0,933117.0,12499991.0
05-11 16:05:18,2.0,9.0,83.0,0.0,6.0,0.0,122941440.0,19677184.0,142204928.0,1475043328.0,933480.0,12500360.0
05-11 16:05:19,4.950,10.891,75.248,1.980,6.931,0.0,122941440.0,19685376.0,142196736.0,1475043328.0,934049.0,12499719.0
05-11 16:05:20,6.061,18.182,62.626,0.0,13.131,0.0,122966016.0,19685376.0,142204928.0,1475010560.0,962225.0,12889985.0
05-11 16:05:21,2.970,9.901,79.208,0.0,7.921,0.0,122966016.0,19685376.0,142204928.0,1475010560.0,962179.0,12890979.0
05-11 16:05:22,3.030,9.091,82.828,0.0,5.051,0.0,122900480.0,19685376.0,142204928.0,1475076096.0,933002.0,12499882.0
05-11 16:05:23,3.0,9.0,81.0,0.0,7.0,0.0,122966016.0,19685376.0,142204928.0,1475010560.0,933053.0,12500973.0
05-11 16:05:24,3.960,8.911,81.188,0.0,5.941,0.0,122966016.0,19685376.0,142204928.0,1475010560.0,933279.0,12499119.0
05-11 16:05:25,5.0,11.0,67.0,10.0,7.0,0.0,123482112.0,19693568.0,142204928.0,1474486272.0,934421.0,12500203.0
05-11 16:05:26,3.030,9.091,81.818,0.0,6.061,0.0,122920960.0,19693568.0,142209024.0,1475043328.0,948850.0,12711060.0
05-11 16:05:27,3.030,9.091,81.818,0.0,6.061,0.0,122925056.0,19693568.0,142204928.0,1475043328.0,933079.0,12499959.0
05-11 16:05:28,3.0,9.0,82.0,0.0,6.0,0.0,122957824.0,19693568.0,142204928.0,1475010560.0,947713.0,12694513.0
05-11 16:05:29,3.0,9.0,82.0,0.0,6.0,0.0,122957824.0,19693568.0,142204928.0,1475010560.0,933226.0,12500106.0
05-11 16:05:30,3.0,9.0,81.0,1.0,6.0,0.0,122925056.0,19701760.0,142196736.0,1475043328.0,947406.0,12695246.0
05-11 16:05:31,4.0,10.0,78.0,1.0,7.0,0.0,123441152.0,19701760.0,142204928.0,1474519040.0,949024.0,12707311.0
05-11 16:05:32,2.970,9.901,81.188,0.0,5.941,0.0,122945536.0,19701760.0,142209024.0,1475010560.0,933888.0,12500485.0
05-11 16:05:33,3.0,9.0,82.0,0.0,6.0,0.0,122916864.0,19701760.0,142204928.0,1475043328.0,933012.0,12499892.0
05-11 16:05:34,3.030,9.091,81.818,0.0,6.061,0.0,122916864.0,19701760.0,142204928.0,1475043328.0,933198.0,12500078.0
05-11 16:05:35,2.970,8.911,81.188,0.0,6.931,0.0,122916864.0,19701760.0,142204928.0,1475043328.0,933035.0,12499915.0
05-11 16:05:36,3.0,10.0,60.0,21.0,6.0,0.0,122949632.0,19709952.0,142196736.0,1475010560.0,932997.0,12499877.0
05-11 16:05:37,4.040,9.091,79.798,0.0,7.071,0.0,123170816.0,19709952.0,142204928.0,1474781184.0,948018.0,12695899.0
05-11 16:05:38,4.0,10.0,80.0,0.0,6.0,0.0,122904576.0,19709952.0,142209024.0,1475043328.0,948747.0,12695336.0
05-11 16:05:39,2.0,8.0,84.0,0.0,6.0,0.0,122810368.0,19709952.0,142204928.0,1475141632.0,804321.0,10708293.0
05-11 16:05:40,2.970,7.921,83.168,0.0,5.941,0.0,122941440.0,19709952.0,142204928.0,1475010560.0,686507.0,8861011.0
05-11 16:05:41,3.030,9.091,81.818,0.0,6.061,0.0,122908672.0,19709952.0,142204928.0,1475043328.0,962399.0,12891199.0
05-11 16:05:42,3.0,11.0,51.0,28.0,7.0,0.0,122908672.0,19718144.0,142196736.0,1475043328.0,933455.0,12499955.0
05-11 16:05:43,3.0,9.0,82.0,0.0,6.0,0.0,122933248.0,19718144.0,142204928.0,1475010560.0,933004.0,12499884.0
05-11 16:05:44,5.0,9.0,79.0,0.0,7.0,0.0,122900480.0,19718144.0,142204928.0,1475043328.0,949162.0,12695792.0
05-11 16:05:45,2.970,9.901,81.188,0.0,5.941,0.0,122920960.0,19718144.0,142217216.0,1475010560.0,933144.0,12500024.0
05-11 16:05:46,3.030,8.081,81.818,0.0,7.071,0.0,122888192.0,19718144.0,142217216.0,1475043328.0,933209.0,12500089.0
05-11 16:05:47,2.970,9.901,81.188,0.0,5.941,0.0,122920960.0,19718144.0,142217216.0,1475010560.0,933295.0,12500175.0
05-11 16:05:48,3.0,9.0,78.0,5.0,5.0,0.0,122920960.0,19726336.0,142209024.0,1475010560.0,933283.0,12499117.0
05-11 16:05:49,3.030,8.081,82.828,0.0,6.061,0.0,122912768.0,19726336.0,142217216.0,1475010560.0,932958.0,12500878.0
